ob_end_time, id_type, id, ob_hour_count, version_num, met_domain_name, src_id, rec_st_ind, max_air_temp, min_air_temp, min_grss_temp, min_conc_temp, max_air_temp_q, min_air_temp_q, min_grss_temp_q, min_conc_temp_q, meto_stmp_time, midas_stmp_etime, max_air_temp_j, min_air_temp_j, min_grss_temp_j, min_conc_temp_j
1966-07-21 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 18.9, , 12.2, , 9, 100, 109, 0, , , , , ,
1966-07-21 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 17.8, 13.3, 12.8, , 9, 9, 109, 0, , , , , ,
1966-07-22 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 23.9, 12.2, 8.3, , 9, 9, 9, 0, , , , , ,
1966-07-22 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 22.2, 9.4, 7.8, , 9, 9, 9, 0, , , , , ,
1966-07-22 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 16.1, , 8.9, , 9, 100, 109, 0, , , , , ,
1966-07-22 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 21.1, 12.2, 10.6, , 9, 9, 109, 0, , , , , ,
1966-07-23 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 18.3, , 10, , 9, 100, 109, 0, , , , , ,
1966-07-23 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 22.8, 13.9, 13.3, , 9, 9, 9, 0, , , , , ,
1966-07-23 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 21.1, , 10, , 9, 100, 109, 0, , , , , ,
1966-07-23 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 21.7, 11.1, 8.9, , 9, 9, 9, 0, , , , , ,
1966-07-24 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 18.9, 9.4, 6.7, , 9, 9, 9, 0, , , , , ,
1966-07-24 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 18.3, 10, 9.4, , 9, 9, 9, 0, , , , , ,
1966-07-24 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 23.3, , 12.2, , 9, 100, 109, 0, , , , , ,
1966-07-24 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 18.3, 12.2, 11.7, , 9, 9, 9, 0, , , , , ,
1966-07-25 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 16.7, 9.4, 7.8, , 9, 9, 109, 0, , , , , ,
1966-07-25 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 18.9, 7.8, 5.6, , 9, 9, 109, 0, , , , , ,
1966-07-25 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 17.2, , 5.6, , 9, 100, 109, 0, , , , , ,
1966-07-25 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 15, 7.2, 6.1, , 9, 9, 9, 0, , , , , ,
1966-07-26 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 16.7, 9.4, 8.9, , 9, 9, 9, 0, , , , , ,
1966-07-26 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 16.7, 10, 10, , 9, 9, 9, 0, , , , , ,
1966-07-26 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 17.2, , 8.9, , 9, 100, 109, 0, , , , , ,
1966-07-26 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 13.9, 10, 9.4, , 9, 9, 9, 0, , , , , ,
1966-07-27 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 14.4, 7.2, 5.6, , 9, 9, 109, 0, , , , , ,
1966-07-27 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 13.3, 6.1, 3.9, , 9, 9, 9, 0, , , , , ,
1966-07-27 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 15.6, , 8.9, , 9, 100, 109, 0, , , , , ,
1966-07-27 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 15.6, 10.6, 10, , 9, 9, 9, 0, , , , , ,
1966-07-28 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 15.6, 10, 8.9, , 9, 9, 109, 0, , , , , ,
1966-07-28 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 16.7, 7.8, 6.7, , 9, 9, 9, 0, , , , , ,
1966-07-28 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 16.1, , 9.4, , 9, 100, 109, 0, , , , , ,
1966-07-28 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 16.1, 7.8, 6.7, , 9, 9, 109, 0, , , , , ,
1966-07-29 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 17.2, 10, 7.8, , 9, 9, 9, 0, , , , , ,
1966-07-29 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 18.9, 6.1, 5, , 9, 9, 9, 0, , , , , ,
1966-07-29 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 18.3, , 10.6, , 9, 100, 109, 0, , , , , ,
1966-07-29 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 14.4, 8.3, 7.8, , 9, 9, 9, 0, , , , , ,
1966-07-30 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 15.6, 10, 9.4, , 9, 9, 9, 0, , , , , ,
1966-07-30 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 16.1, 7.2, 5, , 9, 9, 9, 0, , , , , ,
1966-07-30 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 16.7, , 11.1, , 9, 100, 109, 0, , , , , ,
1966-07-30 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 14.4, 8.3, 8.3, , 9, 9, 9, 0, , , , , ,
1966-07-31 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 12.8, 7.8, 6.7, , 9, 9, 9, 0, , , , , ,
1966-07-31 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 15.6, 8.3, 7.8, , 9, 9, 9, 0, , , , , ,
1966-07-31 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 17.8, , 10, , 9, 100, 109, 0, , , , , ,
1966-07-31 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 13.9, 9.4, 8.9, , 9, 9, 9, 0, , , , , ,
1966-08-01 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 15.6, 6.1, 4.4, , 9, 9, 109, 0, , , , , ,
1966-08-01 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 15.6, 9.4, 8.3, , 9, 9, 9, 0, , , , , ,
1966-08-01 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 18.3, , 10.6, , 9, 100, 109, 0, , , , , ,
1966-08-01 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 13.3, 8.9, 8.3, , 9, 9, 9, 0, , , , , ,
1966-08-02 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 16.7, 8.9, 8.3, , 9, 9, 109, 0, , , , , ,
1966-08-02 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 14.4, 6.7, 0, , 9, 9, 9, 0, , , , , ,
1966-08-02 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 16.1, , 3.9, , 9, 100, 109, 0, , , , , ,
1966-08-02 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 12.8, 6.1, 3.9, , 9, 9, 9, 0, , , , , ,
1966-08-03 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 15.6, 7.8, 6.7, , 9, 9, 109, 0, , , , , ,
1966-08-03 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 17.8, 11.1, 11.1, , 9, 9, 9, 0, , , , , ,
1966-08-03 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 17.2, , 12.2, , 9, 100, 109, 0, , , , , ,
1966-08-03 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 13.9, 9.4, 8.9, , 9, 9, 9, 0, , , , , ,
1966-08-04 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 15, 10, 7.8, , 9, 9, 9, 0, , , , , ,
1966-08-04 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 13.9, 11.1, 10.6, , 9, 9, 9, 0, , , , , ,
1966-08-04 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 17.2, , 12.8, , 9, 100, 109, 0, , , , , ,
1966-08-04 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 13.9, 10, 9.4, , 9, 9, 9, 0, , , , , ,
1966-08-05 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 14.4, 11.1, 9.4, , 9, 9, 9, 0, , , , , ,
1966-08-05 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 13.9, 10, 9.4, , 9, 9, 9, 0, , , , , ,
1966-08-05 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 18.9, , 10.6, , 9, 100, 109, 0, , , , , ,
1966-08-05 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 14.4, 8.9, 8.3, , 9, 9, 9, 0, , , , , ,
1966-08-06 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 15, 11.1, 10, , 9, 9, 9, 0, , , , , ,
1966-08-06 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 16.7, 7.8, 5.6, , 9, 9, 109, 0, , , , , ,
1966-08-06 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 18.3, , 10.6, , 9, 100, 109, 0, , , , , ,
1966-08-06 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, , , , , 0, 0, 0, 0, , , , , ,
1966-08-07 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 18.3, 10, 7.2, , 9, 9, 109, 0, , , , , ,
1966-08-07 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 18.3, 10.6, 8.9, , 9, 9, 9, 0, , , , , ,
1966-08-07 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 16.7, , 12.8, , 9, 100, 109, 0, , , , , ,
1966-08-07 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, , , , , 0, 0, 0, 0, , , , , ,
1966-08-08 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 18.3, 8.9, 8.3, , 9, 9, 109, 0, , , , , ,
1966-08-08 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 16.1, 10, 10.6, , 9, 109, 109, 0, , , , , ,
1966-08-08 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 18.3, , 9.4, , 9, 100, 109, 0, , , , , ,
1966-08-08 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 14.4, 8.9, 5.6, , 9, 9, 9, 0, , , , , ,
1966-08-09 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 16.7, 10.6, 8.3, , 9, 9, 9, 0, , , , , ,
1966-08-09 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 17.8, 7.2, 6.1, , 9, 9, 9, 0, , , , , ,
1966-08-09 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 17.8, , 7.8, , 9, 100, 109, 0, , , , , ,
1966-08-09 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 15, 9.4, 8.3, , 9, 9, 9, 0, , , , , ,
1966-08-10 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 17.2, 12.2, 11.1, , 9, 9, 9, 0, , , , , ,
1966-08-10 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 17.2, 11.7, 8.3, , 9, 9, 9, 0, , , , , ,
1966-08-10 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 17.2, , 13.9, , 9, 100, 109, 0, , , , , ,
1966-08-10 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 13.9, 9.4, 8.9, , 9, 9, 9, 0, , , , , ,
1966-08-11 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 20, 11.1, 10.6, , 9, 9, 9, 0, , , , , ,
1966-08-11 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 17.2, 9.4, 7.2, , 9, 9, 109, 0, , , , , ,
1966-08-11 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 17.8, , 14.4, , 9, 100, 109, 0, , , , , ,
1966-08-11 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 16.1, 12.2, 11.7, , 9, 9, 9, 0, , , , , ,
1966-08-12 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 13.3, 10, 9.4, , 9, 9, 9, 0, , , , , ,
1966-08-12 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 18.9, 11.7, 11.1, , 9, 9, 9, 0, , , , , ,
1966-08-12 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 19.4, , 15, , 9, 100, 109, 0, , , , , ,
1966-08-12 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 16.1, 11.1, 10.6, , 9, 9, 9, 0, , , , , ,
1966-08-13 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 12.2, 10, 9.4, , 9, 9, 109, 0, , , , , ,
1966-08-13 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 19.4, 11.7, 11.1, , 9, 9, 9, 0, , , , , ,
1966-08-13 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 20.6, , 12.2, , 9, 100, 109, 0, , , , , ,
1966-08-13 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, , , , , 0, 0, 0, 0, , , , , ,
1966-08-14 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 13.9, 7.8, 5.6, , 9, 9, 109, 0, , , , , ,
1966-08-14 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 13.3, 8.9, 8.3, , 9, 9, 9, 0, , , , , ,
1966-08-14 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 22.2, , 11.1, , 9, 100, 109, 0, , , , , ,
1966-08-14 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, , , , , 0, 0, 0, 0, , , , , ,
1966-08-15 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 15.6, 7.2, 4.4, , 9, 9, 109, 0, , , , , ,
1966-08-15 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 15, 4.4, 2.8, , 9, 9, 9, 0, , , , , ,
1966-08-15 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 20, , 6.1, , 9, 100, 109, 0, , , , , ,
1966-08-15 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 17.2, 8.9, 6.1, , 9, 9, 109, 0, , , , , ,
1966-08-16 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 18.3, 10.6, 9.4, , 9, 9, 109, 0, , , , , ,
1966-08-16 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 19.4, 4.4, 4.4, , 9, 9, 9, 0, , , , , ,
1966-08-16 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 18.3, , 5, , 9, 100, 109, 0, , , , , ,
1966-08-16 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 18.9, 9.4, 5.6, , 9, 9, 109, 0, , , , , ,
1966-08-17 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 16.7, 9.4, 5, , 9, 9, 109, 0, , , , , ,
1966-08-17 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 20.6, 15.6, 13.9, , 9, 9, 109, 0, , , , , ,
1966-08-17 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 19.4, , 6.1, , 9, 100, 109, 0, , , , , ,
1966-08-17 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 18.3, 8.9, 6.1, , 9, 9, 109, 0, , , , , ,
1966-08-18 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 20.6, 12.2, 5, , 9, 9, 109, 0, , , , , ,
1966-08-18 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 19.4, 15, 13.9, , 9, 9, 9, 0, , , , , ,
1966-08-18 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 21.7, , 6.7, , 9, 100, 109, 0, , , , , ,
1966-08-18 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 20, 11.1, 8.3, , 9, 9, 109, 0, , , , , ,
1966-08-19 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 20.6, 12.2, 9.4, , 9, 9, 9, 0, , , , , ,
1966-08-19 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 21.1, 13.9, 13.9, , 9, 9, 9, 0, , , , , ,
1966-08-19 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 23.3, , 7.8, , 9, 100, 109, 0, , , , , ,
1966-08-19 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 22.8, 15, 11.7, , 9, 9, 109, 0, , , , , ,
1966-08-20 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 15.6, 8.9, 8.3, , 9, 9, 9, 0, , , , , ,
1966-08-20 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 22.8, 12.2, 11.1, , 9, 9, 9, 0, , , , , ,
1966-08-20 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 23.3, , 8.9, , 9, 100, 109, 0, , , , , ,
1966-08-20 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, , , , , 0, 0, 0, 0, , , , , ,
1966-08-21 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 17.8, 10.6, 8.9, , 9, 9, 109, 0, , , , , ,
1966-08-21 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 18.3, 12.2, 11.7, , 9, 9, 9, 0, , , , , ,
1966-08-21 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 25.6, , 9.4, , 9, 100, 109, 0, , , , , ,
1966-08-21 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, , , , , 0, 0, 0, 0, , , , , ,
1966-08-22 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 15, 8.3, 7.8, , 9, 9, 109, 0, , , , , ,
1966-08-22 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 12.8, 9.4, 8.3, , 9, 9, 9, 0, , , , , ,
1966-08-22 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 22.2, , 11.7, , 9, 100, 109, 0, , , , , ,
1966-08-22 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 22.2, 12.2, 10.6, , 9, 9, 9, 0, , , , , ,
1966-08-23 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 14.4, 6.7, 3.9, , 9, 9, 9, 0, , , , , ,
1966-08-23 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 14.4, 3.9, 2.2, , 9, 9, 9, 0, , , , , ,
1966-08-23 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 16.7, , 8.9, , 9, 100, 109, 0, , , , , ,
1966-08-23 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 15, 9.4, 7.8, , 9, 9, 109, 0, , , , , ,
1966-08-24 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 13.9, 4.4, 2.2, , 9, 9, 9, 0, , , , , ,
1966-08-24 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 15, 5, 3.9, , 9, 9, 9, 0, , , , , ,
1966-08-24 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 16.7, , 4.4, , 9, 100, 109, 0, , , , , ,
1966-08-24 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 14.4, 9.4, 6.7, , 9, 9, 109, 0, , , , , ,
1966-08-25 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 14.4, 4.4, 2.2, , 9, 9, 109, 0, , , , , ,
1966-08-25 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 16.7, 7.2, 5.6, , 9, 9, 9, 0, , , , , ,
1966-08-25 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 18.3, , 5.6, , 9, 100, 109, 0, , , , , ,
1966-08-25 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 17.2, 8.3, 6.1, , 9, 9, 109, 0, , , , , ,
1966-08-26 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 16.1, 5.6, 3.3, , 9, 9, 109, 0, , , , , ,
1966-08-26 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 18.3, 6.7, 5.6, , 9, 9, 9, 0, , , , , ,
1966-08-26 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 17.2, , 7.2, , 9, 100, 109, 0, , , , , ,
1966-08-26 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 16.1, 8.9, 7.8, , 9, 9, 109, 0, , , , , ,
1966-08-27 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 16.1, 5.6, 1.7, , 9, 9, 109, 0, , , , , ,
1966-08-27 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 18.3, 10, 8.3, , 9, 9, 9, 0, , , , , ,
1966-08-27 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 19.4, , 6.7, , 9, 100, 109, 0, , , , , ,
1966-08-27 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, , , , , 0, 0, 0, 0, , , , , ,
1966-08-28 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 15, 7.8, 4.4, , 9, 9, 109, 0, , , , , ,
1966-08-28 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 16.7, 11.1, 10, , 9, 9, 9, 0, , , , , ,
1966-08-28 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 19.4, , 8.9, , 9, 100, 109, 0, , , , , ,
1966-08-28 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, , , , , 0, 0, 0, 0, , , , , ,
1966-08-29 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 18.3, 9.4, 6.1, , 9, 9, 9, 0, , , , , ,
1966-08-29 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 17.8, 13.3, 13.3, , 9, 9, 9, 0, , , , , ,
1966-08-29 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 22.2, , 12.2, , 9, 100, 109, 0, , , , , ,
1966-08-29 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 17.8, 8.9, 7.8, , 9, 9, 9, 0, , , , , ,
1966-08-30 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 18.3, 11.7, 10.6, , 9, 9, 9, 0, , , , , ,
1966-08-30 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 17.8, 13.3, 13.3, , 9, 9, 9, 0, , , , , ,
1966-08-30 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 19.4, , 12.2, , 9, 100, 109, 0, , , , , ,
1966-08-30 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 15, 11.1, 10.6, , 9, 9, 9, 0, , , , , ,
1966-08-31 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 16.7, 13.3, 12.2, , 9, 9, 9, 0, , , , , ,
1966-08-31 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 16.7, 12.8, 11.7, , 9, 9, 9, 0, , , , , ,
1966-08-31 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 16.7, , 12.8, , 9, 100, 109, 0, , , , , ,
1966-08-31 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 14.4, 11.7, 11.1, , 9, 9, 9, 0, , , , , ,
1966-09-01 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 16.7, 9.4, 6.1, , 9, 9, 109, 0, , , , , ,
1966-09-01 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 17.2, 7.8, 6.7, , 9, 9, 9, 0, , , , , ,
1966-09-01 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 22.8, , 13.3, , 9, 100, 109, 0, , , , , ,
1966-09-01 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 15.6, 11.1, 10.6, , 9, 9, 9, 0, , , , , ,
1966-09-02 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 16.7, 11.1, 8.9, , 9, 9, 9, 0, , , , , ,
1966-09-02 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 18.9, 12.8, 10.6, , 9, 9, 9, 0, , , , , ,
1966-09-02 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 16.7, , 14.4, , 9, 100, 109, 0, , , , , ,
1966-09-02 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 15.6, 11.7, 11.1, , 9, 9, 9, 0, , , , , ,
1966-09-03 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 15, 12.8, 11.1, , 9, 9, 9, 0, , , , , ,
1966-09-03 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 18.9, 11.7, 10, , 9, 9, 9, 0, , , , , ,
1966-09-03 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 17.8, , 12.2, , 9, 100, 109, 0, , , , , ,
1966-09-03 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, , , , , 0, 0, 0, 0, , , , , ,
1966-09-04 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 18.3, 12.8, 12.2, , 9, 9, 9, 0, , , , , ,
1966-09-04 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 19.4, 15, 13.9, , 9, 9, 9, 0, , , , , ,
1966-09-04 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 19.4, , 14.4, , 9, 100, 109, 0, , , , , ,
1966-09-04 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, , , , , 0, 0, 0, 0, , , , , ,
1966-09-05 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 18.9, 12.8, 11.1, , 9, 9, 109, 0, , , , , ,
1966-09-05 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 18.3, 12.2, 10.6, , 9, 9, 9, 0, , , , , ,
1966-09-05 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 16.7, , 11.7, , 9, 100, 109, 0, , , , , ,
1966-09-05 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 17.2, 11.1, 10.6, , 9, 9, 9, 0, , , , , ,
1966-09-06 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 18.3, 13.9, 12.8, , 9, 9, 109, 0, , , , , ,
1966-09-06 09:00, DCNN, 2042, 24, 1, DLY3208, 297, 1001, 17.2, 13.9, 13.3, , 9, 9, 9, 0, , , , , ,
1966-09-06 09:00, DCNN, 5453, 24, 1, DLY3208, 803, 1001, 19.4, , 13.3, , 9, 100, 109, 0, , , , , ,
1966-09-06 09:00, DCNN, 8834, 24, 1, DLY3208, 1350, 1001, 16.7, 12.2, 11.7, , 9, 9, 9, 0, , , , , ,
1966-09-07 09:00, DCNN, 0588, 24, 1, DLY3208, 115, 1001, 17.8, 11.1, 8.9, , 9, 9, 109, 0, , , , , ,
